SensorID,Timestamp,SensorType,Value,Location,is_abnormal
6076,2024-09-10 03:00:00,Temperature,87.18392457952223,Field3,True
6077,2024-09-10 04:00:00,SoilMoisture,56.16663194016763,Field4,False
6078,2024-09-10 05:00:00,SoilPH,17.81390420976503,Field2,False
6079,2024-09-10 06:00:00,Temperature,57.00194185336621,Field1,True
6080,2024-09-10 07:00:00,SoilMoisture,38.97268419931106,Field3,False
6081,2024-09-10 08:00:00,Humidity,60.46859600339813,Field2,False
6082,2024-09-10 09:00:00,SoilMoisture,57.727409305318965,Field1,False
6083,2024-09-10 10:00:00,Temperature,7.789228213247301,Field4,False
6084,2024-09-10 11:00:00,Temperature,13.90196090664302,Field3,False
6085,2024-09-10 12:00:00,SoilMoisture,98.61475444100898,Field1,False
6086,2024-09-10 13:00:00,Temperature,42.71374557137323,Field4,False
6087,2024-09-10 14:00:00,Temperature,11.879628033220524,Field3,False
6088,2024-09-10 15:00:00,SoilMoisture,7.782172805846532,Field1,False
6089,2024-09-10 16:00:00,SoilPH,33.82487673446916,Field4,False
6090,2024-09-10 17:00:00,Light,51.29092206730221,Field2,False
6091,2024-09-10 18:00:00,SoilPH,79.9276613763185,Field3,False
6092,2024-09-10 19:00:00,SoilMoisture,18.164603538062384,Field2,False
6093,2024-09-10 20:00:00,Temperature,15.420652883266628,Field2,False
6094,2024-09-10 21:00:00,SoilPH,52.61957779085713,Field1,False
6095,2024-09-10 22:00:00,SoilMoisture,14.92048156902318,Field3,False
6096,2024-09-10 23:00:00,SoilMoisture,69.71180752145104,Field3,False
6097,2024-09-11 00:00:00,Humidity,13.946614360077517,Field1,False
6098,2024-09-11 01:00:00,Temperature,68.43790755312156,Field3,True
6099,2024-09-11 02:00:00,Humidity,94.05871921535926,Field4,False
6100,2024-09-11 03:00:00,Light,40.0623125674169,Field2,False
6101,2024-09-11 04:00:00,SoilMoisture,12.975625834695649,Field4,False
6102,2024-09-11 05:00:00,SoilMoisture,98.08341508185816,Field2,False
6103,2024-09-11 06:00:00,Temperature,56.07244320942677,Field4,True
6104,2024-09-11 07:00:00,Humidity,63.17675966091068,Field1,False
6105,2024-09-11 08:00:00,Humidity,82.08022727522331,Field1,False
6106,2024-09-11 09:00:00,Temperature,69.4434994276204,Field4,True
6107,2024-09-11 10:00:00,Humidity,44.02741944053468,Field2,False
6108,2024-09-11 11:00:00,Temperature,51.45625561425536,Field4,True
6109,2024-09-11 12:00:00,Humidity,55.607734154400354,Field4,False
6110,2024-09-11 13:00:00,Temperature,44.536041276350005,Field1,False
6111,2024-09-11 14:00:00,Light,70.97860993749116,Field2,False
6112,2024-09-11 15:00:00,Temperature,46.55109375978667,Field4,False
6113,2024-09-11 16:00:00,Temperature,22.716346912978857,Field2,False
6114,2024-09-11 17:00:00,Humidity,26.373240519929187,Field3,False
6115,2024-09-11 18:00:00,Humidity,85.36530683858521,Field1,False
6116,2024-09-11 19:00:00,Temperature,14.513599535839116,Field1,False
6117,2024-09-11 20:00:00,Temperature,26.207348326361423,Field3,False
6118,2024-09-11 21:00:00,Humidity,69.51739995410394,Field4,False
6119,2024-09-11 22:00:00,SoilMoisture,2.1055998115749874,Field4,False
6120,2024-09-11 23:00:00,SoilPH,80.05987470172174,Field3,False
6121,2024-09-12 00:00:00,Light,58.72171879986049,Field4,False
6122,2024-09-12 01:00:00,Temperature,25.706374198205463,Field3,False
6123,2024-09-12 02:00:00,Humidity,38.43401139515661,Field2,False
6124,2024-09-12 03:00:00,SoilPH,58.56805789136532,Field4,False
6125,2024-09-12 04:00:00,Temperature,45.3477871049354,Field3,False
6126,2024-09-12 05:00:00,Humidity,92.08792938820882,Field4,False
6127,2024-09-12 06:00:00,Humidity,95.2735137302334,Field4,False
6128,2024-09-12 07:00:00,SoilMoisture,28.323483949490846,Field1,False
6129,2024-09-12 08:00:00,Temperature,5.959885891314953,Field2,False
6130,2024-09-12 09:00:00,SoilPH,20.789518545330854,Field2,False
6131,2024-09-12 10:00:00,Light,8.347563615493058,Field1,False
6132,2024-09-12 11:00:00,SoilMoisture,32.53299110528839,Field2,False
6133,2024-09-12 12:00:00,Light,68.28123502724097,Field3,False
6134,2024-09-12 13:00:00,Temperature,85.56561869111755,Field3,True
6135,2024-09-12 14:00:00,SoilPH,58.69715966571004,Field3,False
6136,2024-09-12 15:00:00,SoilPH,55.37353945780551,Field4,False
6137,2024-09-12 16:00:00,SoilPH,51.11310480466581,Field2,False
6138,2024-09-12 17:00:00,Humidity,65.57300483444526,Field3,False
6139,2024-09-12 18:00:00,SoilPH,24.008336578181837,Field3,False
6140,2024-09-12 19:00:00,Humidity,51.024193331647616,Field3,False
6141,2024-09-12 20:00:00,SoilPH,73.15334784615057,Field2,False
6142,2024-09-12 21:00:00,Light,45.194233105248685,Field4,False
6143,2024-09-12 22:00:00,Light,62.14972384433051,Field1,False
6144,2024-09-12 23:00:00,SoilPH,94.23753855328832,Field2,False
6145,2024-09-13 00:00:00,SoilPH,2.211583151556762,Field2,False
6146,2024-09-13 01:00:00,Humidity,56.55257698122168,Field3,False
6147,2024-09-13 02:00:00,Humidity,48.10933145009238,Field4,False
6148,2024-09-13 03:00:00,Humidity,96.15808806591298,Field4,False
6149,2024-09-13 04:00:00,Temperature,32.16366972706531,Field2,False
6150,2024-09-13 05:00:00,Humidity,97.62282893503831,Field2,False
6151,2024-09-13 06:00:00,Humidity,99.39219693978356,Field4,False
6152,2024-09-13 07:00:00,Temperature,66.89330402696407,Field4,True
6153,2024-09-13 08:00:00,SoilPH,66.0081352515197,Field1,False
6154,2024-09-13 09:00:00,SoilMoisture,68.51327435643152,Field2,False
6155,2024-09-13 10:00:00,Temperature,89.65543201337981,Field1,True
6156,2024-09-13 11:00:00,Humidity,89.28377863363778,Field4,False
6157,2024-09-13 12:00:00,Temperature,70.61411768055451,Field1,True
6158,2024-09-13 13:00:00,Light,90.41720514037128,Field4,False
6159,2024-09-13 14:00:00,Light,72.36267628630088,Field3,False
6160,2024-09-13 15:00:00,SoilPH,71.34876066826091,Field4,False
6161,2024-09-13 16:00:00,Humidity,96.27476379505724,Field3,False
6162,2024-09-13 17:00:00,Light,25.191965263871907,Field3,False
6163,2024-09-13 18:00:00,Temperature,49.7482463979014,Field4,False
6164,2024-09-13 19:00:00,Humidity,58.84008862846009,Field3,False
6165,2024-09-13 20:00:00,SoilPH,89.00059714337513,Field2,False
6166,2024-09-13 21:00:00,Humidity,53.55040239096533,Field1,False
6167,2024-09-13 22:00:00,Humidity,98.07504707082772,Field4,False
6168,2024-09-13 23:00:00,Temperature,81.34809983706482,Field2,True
6169,2024-09-14 00:00:00,Humidity,62.37335855101161,Field2,False
6170,2024-09-14 01:00:00,Temperature,63.33662615371081,Field1,True
6171,2024-09-14 02:00:00,Temperature,12.368023424194496,Field4,False
6172,2024-09-14 03:00:00,Humidity,69.72648759197337,Field1,False
6173,2024-09-14 04:00:00,SoilPH,81.3343023304236,Field1,False
6174,2024-09-14 05:00:00,SoilPH,37.15319880088212,Field4,False
6175,2024-09-14 06:00:00,SoilMoisture,62.27005998494024,Field2,False
6176,2024-09-14 07:00:00,Light,47.54174048816624,Field2,False
6177,2024-09-14 08:00:00,Humidity,76.78891067985339,Field4,False
6178,2024-09-14 09:00:00,Humidity,1.4817033616334685,Field1,False
6179,2024-09-14 10:00:00,Temperature,5.0799153849452106,Field3,False
6180,2024-09-14 11:00:00,SoilPH,47.29527058676628,Field2,False
6181,2024-09-14 12:00:00,Humidity,63.4107213551056,Field2,False
6182,2024-09-14 13:00:00,SoilPH,7.348896101694857,Field1,False
6183,2024-09-14 14:00:00,SoilMoisture,71.59052931072375,Field1,False
6184,2024-09-14 15:00:00,Humidity,63.84417335761796,Field1,False
6185,2024-09-14 16:00:00,Temperature,53.00357143507265,Field4,True
6186,2024-09-14 17:00:00,SoilPH,52.02899987417371,Field3,False
6187,2024-09-14 18:00:00,Light,68.62124360315204,Field1,False
6188,2024-09-14 19:00:00,SoilPH,52.85826067047776,Field1,False
6189,2024-09-14 20:00:00,SoilPH,66.78416645506036,Field2,False
6190,2024-09-14 21:00:00,Light,39.94128719015661,Field1,False
6191,2024-09-14 22:00:00,SoilPH,65.13475779305887,Field1,False
6192,2024-09-14 23:00:00,SoilMoisture,33.25101017384458,Field3,False
6193,2024-09-15 00:00:00,Humidity,95.4606020448311,Field3,False
6194,2024-09-15 01:00:00,Humidity,88.54834607753374,Field4,False
6195,2024-09-15 02:00:00,Humidity,44.51435053779629,Field3,False
6196,2024-09-15 03:00:00,SoilPH,87.2431724331686,Field4,False
6197,2024-09-15 04:00:00,Light,72.98104713298987,Field3,False
6198,2024-09-15 05:00:00,SoilPH,87.9831127088967,Field4,False
6199,2024-09-15 06:00:00,Humidity,88.00981479900221,Field1,False
6200,2024-09-15 07:00:00,Light,11.696641877432668,Field4,False
6201,2024-09-15 08:00:00,Humidity,36.03338340436508,Field2,False
6202,2024-09-15 09:00:00,Humidity,85.94526389383469,Field3,False
6203,2024-09-15 10:00:00,SoilMoisture,37.828609305822205,Field2,False
6204,2024-09-15 11:00:00,SoilMoisture,51.04681915173994,Field2,False
6205,2024-09-15 12:00:00,SoilPH,99.041606453498,Field3,False
6206,2024-09-15 13:00:00,SoilMoisture,96.45811121739892,Field1,False
6207,2024-09-15 14:00:00,Light,45.325223683886186,Field4,False
6208,2024-09-15 15:00:00,Temperature,51.66220351647039,Field4,True
6209,2024-09-15 16:00:00,Light,17.622655352574835,Field2,False
6210,2024-09-15 17:00:00,Humidity,75.5896352624443,Field3,False
6211,2024-09-15 18:00:00,Humidity,29.684579287922507,Field4,False
6212,2024-09-15 19:00:00,SoilMoisture,71.84198016644851,Field4,False
6213,2024-09-15 20:00:00,Humidity,11.013825536515675,Field3,False
6214,2024-09-15 21:00:00,Temperature,94.21143066733048,Field4,True
6215,2024-09-15 22:00:00,SoilPH,9.362869041073552,Field1,False
6216,2024-09-15 23:00:00,SoilPH,97.691463292456,Field2,False
6217,2024-09-16 00:00:00,Light,45.64028051907649,Field3,False
6218,2024-09-16 01:00:00,SoilPH,71.94660774848448,Field2,False
6219,2024-09-16 02:00:00,SoilMoisture,30.8030491941811,Field4,False
6220,2024-09-16 03:00:00,SoilMoisture,27.67038415220232,Field4,False
6221,2024-09-16 04:00:00,Humidity,57.575648003132976,Field4,False
6222,2024-09-16 05:00:00,SoilMoisture,78.39833546762625,Field1,False
6223,2024-09-16 06:00:00,SoilMoisture,92.94954458228936,Field1,False
6224,2024-09-16 07:00:00,SoilPH,99.45544788106352,Field3,False
6225,2024-09-16 08:00:00,Temperature,50.16081640706537,Field4,True
6226,2024-09-16 09:00:00,Humidity,46.25075745782424,Field1,False
6227,2024-09-16 10:00:00,Light,75.21746601465314,Field1,False
6228,2024-09-16 11:00:00,SoilPH,77.69255357429431,Field4,False
6229,2024-09-16 12:00:00,Humidity,21.607604776535872,Field4,False
6230,2024-09-16 13:00:00,SoilPH,46.93103099787281,Field1,False
6231,2024-09-16 14:00:00,SoilMoisture,75.85484929317059,Field4,False
6232,2024-09-16 15:00:00,Light,57.589368410224985,Field4,False
6233,2024-09-16 16:00:00,Light,0.2156179088698806,Field1,False
6234,2024-09-16 17:00:00,Temperature,79.74567579802346,Field2,True
6235,2024-09-16 18:00:00,Humidity,86.53811067389933,Field3,False
6236,2024-09-16 19:00:00,Light,35.134490656059846,Field3,False
6237,2024-09-16 20:00:00,SoilPH,73.9312144796543,Field1,False
6238,2024-09-16 21:00:00,Humidity,41.65397948181994,Field1,False
6239,2024-09-16 22:00:00,SoilMoisture,60.21398557005181,Field1,False
6240,2024-09-16 23:00:00,Temperature,18.317153405413656,Field4,False
6241,2024-09-17 00:00:00,SoilMoisture,73.78116767382453,Field2,False
6242,2024-09-17 01:00:00,Light,3.0214717133140168,Field3,False
6243,2024-09-17 02:00:00,SoilMoisture,62.52647073289283,Field1,False
6244,2024-09-17 03:00:00,SoilPH,54.117668944941045,Field2,False
6245,2024-09-17 04:00:00,SoilPH,4.839717527059573,Field3,False
6246,2024-09-17 05:00:00,Humidity,35.68202642868451,Field3,False
6247,2024-09-17 06:00:00,Temperature,17.064960714810518,Field3,False
6248,2024-09-17 07:00:00,Temperature,62.07371185821178,Field1,True
6249,2024-09-17 08:00:00,SoilPH,41.26971884016665,Field3,False
6250,2024-09-17 09:00:00,SoilMoisture,40.92369542202077,Field4,False
6251,2024-09-17 10:00:00,SoilMoisture,14.55195803789784,Field3,False
6252,2024-09-17 11:00:00,Humidity,0.1865112315971528,Field4,False
6253,2024-09-17 12:00:00,Light,97.21198050042788,Field3,False
6254,2024-09-17 13:00:00,Light,25.19444936172067,Field1,False
6255,2024-09-17 14:00:00,Humidity,71.01132100813365,Field4,False
6256,2024-09-17 15:00:00,Light,21.45533302241166,Field1,False
6257,2024-09-17 16:00:00,SoilPH,17.73795874956988,Field4,False
6258,2024-09-17 17:00:00,Temperature,65.36553460570921,Field1,True
6259,2024-09-17 18:00:00,Temperature,8.762885757889471,Field1,False
6260,2024-09-17 19:00:00,Light,88.32334146734337,Field3,False
6261,2024-09-17 20:00:00,Light,68.16382655544786,Field1,False
6262,2024-09-17 21:00:00,Light,29.52650327341648,Field1,False
6263,2024-09-17 22:00:00,Temperature,56.33162743233267,Field3,True
6264,2024-09-17 23:00:00,Light,69.87462044885105,Field3,False
6265,2024-09-18 00:00:00,SoilMoisture,48.99631288244225,Field1,False
6266,2024-09-18 01:00:00,SoilMoisture,46.05472991310957,Field1,False
6267,2024-09-18 02:00:00,SoilPH,16.397870991701268,Field3,False
6268,2024-09-18 03:00:00,Humidity,55.852501509252185,Field4,False
6269,2024-09-18 04:00:00,SoilPH,77.87766428490374,Field4,False
6270,2024-09-18 05:00:00,Temperature,99.2790733873843,Field2,True
6271,2024-09-18 06:00:00,SoilMoisture,64.04467925600036,Field1,False
6272,2024-09-18 07:00:00,Humidity,66.56921682100128,Field4,False
6273,2024-09-18 08:00:00,SoilMoisture,42.522641296974605,Field3,False
6274,2024-09-18 09:00:00,Light,52.093851536835615,Field1,False
6275,2024-09-18 10:00:00,Temperature,69.2619479828107,Field1,True
6276,2024-09-18 11:00:00,Humidity,5.783628271072305,Field1,False
6277,2024-09-18 12:00:00,SoilPH,33.86905901666971,Field1,False
6278,2024-09-18 13:00:00,Temperature,26.40050302164515,Field2,False
6279,2024-09-18 14:00:00,SoilPH,96.34797140040588,Field2,False
6280,2024-09-18 15:00:00,SoilPH,6.828705283677272,Field1,False
6281,2024-09-18 16:00:00,SoilPH,13.789085998690808,Field2,False
6282,2024-09-18 17:00:00,Light,42.05781818994044,Field3,False
6283,2024-09-18 18:00:00,SoilPH,18.453555935841937,Field2,False
6284,2024-09-18 19:00:00,SoilMoisture,61.257262290025736,Field2,False
6285,2024-09-18 20:00:00,Humidity,74.73985247972483,Field1,False
6286,2024-09-18 21:00:00,Humidity,39.10516851190725,Field2,False
6287,2024-09-18 22:00:00,Temperature,84.26461248808214,Field3,True
6288,2024-09-18 23:00:00,SoilMoisture,75.68766701750336,Field4,False
6289,2024-09-19 00:00:00,SoilPH,56.47929165863575,Field4,False
6290,2024-09-19 01:00:00,SoilMoisture,65.98541570033788,Field4,False
6291,2024-09-19 02:00:00,SoilPH,73.79501085142812,Field2,False
6292,2024-09-19 03:00:00,SoilPH,63.16609367344566,Field3,False
6293,2024-09-19 04:00:00,Humidity,80.25273565082962,Field1,False
6294,2024-09-19 05:00:00,Light,58.82938156974069,Field3,False
6295,2024-09-19 06:00:00,Temperature,71.08126967207433,Field4,True
6296,2024-09-19 07:00:00,Humidity,40.74094559442033,Field3,False
6297,2024-09-19 08:00:00,SoilPH,94.34572639205156,Field2,False
6298,2024-09-19 09:00:00,Temperature,23.445944998104697,Field3,False
6299,2024-09-19 10:00:00,SoilPH,55.406656734238815,Field4,False
6300,2024-09-19 11:00:00,Humidity,70.48278234055975,Field1,False
6301,2024-09-19 12:00:00,SoilPH,44.544199294056654,Field4,False
6302,2024-09-19 13:00:00,Temperature,59.381683995915466,Field3,True
6303,2024-09-19 14:00:00,SoilPH,12.761382929532106,Field2,False
6304,2024-09-19 15:00:00,Humidity,91.7126888023299,Field2,False
6305,2024-09-19 16:00:00,SoilPH,84.29565359619913,Field2,False
6306,2024-09-19 17:00:00,Temperature,45.736654146343184,Field4,False
6307,2024-09-19 18:00:00,SoilMoisture,56.86180675871461,Field1,False
6308,2024-09-19 19:00:00,SoilMoisture,36.06252930008961,Field2,False
6309,2024-09-19 20:00:00,Light,88.0231263383513,Field4,False
6310,2024-09-19 21:00:00,Light,25.820615048606456,Field3,False
6311,2024-09-19 22:00:00,Humidity,41.29754159290694,Field3,False
6312,2024-09-19 23:00:00,SoilPH,29.28000120404769,Field2,False
6313,2024-09-20 00:00:00,SoilPH,1.6153704418726544,Field4,False
6314,2024-09-20 01:00:00,SoilPH,27.90096759625579,Field4,False
6315,2024-09-20 02:00:00,Humidity,54.07778392274921,Field4,False
6316,2024-09-20 03:00:00,Humidity,7.841442473184001,Field3,False
6317,2024-09-20 04:00:00,SoilPH,78.01718402691688,Field1,False
6318,2024-09-20 05:00:00,Temperature,51.19204571004875,Field4,True
6319,2024-09-20 06:00:00,Humidity,46.10991280411327,Field1,False
6320,2024-09-20 07:00:00,Light,14.665859387168334,Field1,False
6321,2024-09-20 08:00:00,Temperature,38.57233886208738,Field3,False
6322,2024-09-20 09:00:00,SoilMoisture,79.12488920198719,Field2,False
6323,2024-09-20 10:00:00,SoilPH,19.12298075911944,Field1,False
6324,2024-09-20 11:00:00,Light,99.80681441223815,Field1,False
6325,2024-09-20 12:00:00,Light,31.09686812108504,Field2,False
6326,2024-09-20 13:00:00,Light,4.873230624280711,Field4,False
6327,2024-09-20 14:00:00,Light,40.59893935327716,Field1,False
6328,2024-09-20 15:00:00,SoilPH,73.35497480290803,Field2,False
6329,2024-09-20 16:00:00,Light,85.54949230896258,Field4,False
6330,2024-09-20 17:00:00,Light,29.972940301650787,Field2,False
6331,2024-09-20 18:00:00,Temperature,67.69218991782688,Field4,True
6332,2024-09-20 19:00:00,Humidity,23.641099901733664,Field2,False
6333,2024-09-20 20:00:00,SoilMoisture,88.48896203491437,Field1,False
6334,2024-09-20 21:00:00,SoilPH,12.269874320371532,Field1,False
6335,2024-09-20 22:00:00,SoilMoisture,77.79044643478642,Field2,False
6336,2024-09-20 23:00:00,SoilMoisture,75.9617821165352,Field1,False
6337,2024-09-21 00:00:00,Humidity,79.63044243471458,Field3,False
6338,2024-09-21 01:00:00,SoilPH,88.1795821951036,Field4,False
6339,2024-09-21 02:00:00,Temperature,80.99367069743528,Field3,True
6340,2024-09-21 03:00:00,Humidity,1.733632905571314,Field1,False
6341,2024-09-21 04:00:00,Light,39.00163829278384,Field2,False
6342,2024-09-21 05:00:00,Light,25.135423898293585,Field2,False
6343,2024-09-21 06:00:00,SoilMoisture,37.9362218626888,Field3,False
6344,2024-09-21 07:00:00,Temperature,70.85473807256942,Field2,True
6345,2024-09-21 08:00:00,SoilMoisture,56.8841301948414,Field4,False
6346,2024-09-21 09:00:00,Light,77.80243398006071,Field1,False
6347,2024-09-21 10:00:00,SoilPH,54.86681390532072,Field4,False
6348,2024-09-21 11:00:00,Humidity,19.47166177698245,Field1,False
6349,2024-09-21 12:00:00,Temperature,88.10931745790992,Field1,True
6350,2024-09-21 13:00:00,Humidity,95.4607333181205,Field4,False
6351,2024-09-21 14:00:00,Humidity,17.02457150300297,Field1,False
6352,2024-09-21 15:00:00,SoilMoisture,58.28754888507658,Field2,False
6353,2024-09-21 16:00:00,Light,7.506801862350909,Field1,False
6354,2024-09-21 17:00:00,Temperature,35.07047690521657,Field4,False
6355,2024-09-21 18:00:00,Humidity,23.255141321410445,Field2,False
6356,2024-09-21 19:00:00,Temperature,91.8754140971966,Field1,True
6357,2024-09-21 20:00:00,Temperature,54.47074282522737,Field1,True
6358,2024-09-21 21:00:00,Light,71.27664384360676,Field4,False
6359,2024-09-21 22:00:00,Humidity,43.72653980316279,Field3,False
6360,2024-09-21 23:00:00,Temperature,45.76084772803127,Field1,False
6361,2024-09-22 00:00:00,Temperature,42.576287703507,Field4,False
6362,2024-09-22 01:00:00,Humidity,2.6699714671862163,Field1,False
6363,2024-09-22 02:00:00,Humidity,97.51846480308691,Field3,False
6364,2024-09-22 03:00:00,Humidity,46.97336130764188,Field3,False
6365,2024-09-22 04:00:00,SoilMoisture,34.91664266926166,Field3,False
6366,2024-09-22 05:00:00,Humidity,84.96298454407975,Field2,False
6367,2024-09-22 06:00:00,Light,44.87359628901272,Field1,False
6368,2024-09-22 07:00:00,Temperature,4.01043009069102,Field1,False
6369,2024-09-22 08:00:00,SoilMoisture,3.9686386900982473,Field2,False
6370,2024-09-22 09:00:00,Humidity,70.87991871482866,Field3,False
6371,2024-09-22 10:00:00,SoilPH,5.767888705334013,Field1,False
6372,2024-09-22 11:00:00,SoilMoisture,16.360700690087427,Field2,False
6373,2024-09-22 12:00:00,SoilMoisture,63.39088514028867,Field1,False
6374,2024-09-22 13:00:00,SoilMoisture,3.728221524318176,Field3,False
6375,2024-09-22 14:00:00,SoilMoisture,23.96565682462567,Field1,False
6376,2024-09-22 15:00:00,Temperature,77.91092680162589,Field4,True
6377,2024-09-22 16:00:00,Temperature,96.17734664237838,Field4,True
6378,2024-09-22 17:00:00,SoilMoisture,27.07225327487994,Field1,False
6379,2024-09-22 18:00:00,SoilPH,90.8532568788106,Field2,False
6380,2024-09-22 19:00:00,Humidity,27.274066994945777,Field2,False
6381,2024-09-22 20:00:00,SoilMoisture,55.953613904435294,Field4,False
6382,2024-09-22 21:00:00,SoilMoisture,66.01790804832517,Field2,False
6383,2024-09-22 22:00:00,Humidity,94.31053859508448,Field4,False
6384,2024-09-22 23:00:00,Temperature,51.82498652056202,Field2,True
6385,2024-09-23 00:00:00,SoilMoisture,7.235354611899291,Field4,False
6386,2024-09-23 01:00:00,SoilMoisture,66.54088874041716,Field4,False
6387,2024-09-23 02:00:00,SoilMoisture,51.14411460684076,Field2,False
6388,2024-09-23 03:00:00,SoilMoisture,26.9650875753227,Field3,False
6389,2024-09-23 04:00:00,Humidity,56.42535189018909,Field3,False
6390,2024-09-23 05:00:00,Temperature,62.58274260276203,Field3,True
6391,2024-09-23 06:00:00,SoilPH,65.5554511441563,Field1,False
6392,2024-09-23 07:00:00,Humidity,80.5504473834302,Field2,False
6393,2024-09-23 08:00:00,SoilPH,87.27336352894217,Field4,False
6394,2024-09-23 09:00:00,SoilPH,61.53605216413583,Field3,False
6395,2024-09-23 10:00:00,Humidity,75.40257482455263,Field3,False
6396,2024-09-23 11:00:00,Temperature,81.08874088315928,Field3,True
6397,2024-09-23 12:00:00,Temperature,96.7830929069214,Field1,True
6398,2024-09-23 13:00:00,Temperature,71.65583087114229,Field3,True
6399,2024-09-23 14:00:00,Humidity,46.04916677163041,Field4,False
6400,2024-09-23 15:00:00,Humidity,66.63926578399519,Field1,False
6401,2024-09-23 16:00:00,Light,96.81611891204888,Field4,False
6402,2024-09-23 17:00:00,Humidity,27.9805118502344,Field4,False
6403,2024-09-23 18:00:00,Light,15.205720072031305,Field2,False
6404,2024-09-23 19:00:00,SoilPH,42.62110740516174,Field1,False
6405,2024-09-23 20:00:00,Humidity,90.17053968700873,Field1,False
6406,2024-09-23 21:00:00,Light,83.14098460722644,Field4,False
6407,2024-09-23 22:00:00,Temperature,54.51328734631813,Field3,True
6408,2024-09-23 23:00:00,SoilPH,45.00391580846457,Field2,False
6409,2024-09-24 00:00:00,Humidity,13.91670972173734,Field3,False
6410,2024-09-24 01:00:00,SoilMoisture,32.350763468226354,Field3,False
6411,2024-09-24 02:00:00,SoilPH,20.502440707214756,Field2,False
6412,2024-09-24 03:00:00,SoilPH,88.0017569094012,Field1,False
6413,2024-09-24 04:00:00,Light,70.3229006762213,Field1,False
6414,2024-09-24 05:00:00,Humidity,67.81897855306742,Field3,False
6415,2024-09-24 06:00:00,Light,77.291278842073,Field4,False
6416,2024-09-24 07:00:00,SoilPH,84.08838811755878,Field1,False
6417,2024-09-24 08:00:00,Temperature,9.531500374729996,Field2,False
6418,2024-09-24 09:00:00,Humidity,72.02500396574227,Field1,False
6419,2024-09-24 10:00:00,Humidity,4.451675651630415,Field2,False
6420,2024-09-24 11:00:00,Humidity,17.40124136027039,Field2,False
6421,2024-09-24 12:00:00,Temperature,51.7853357066889,Field2,True
6422,2024-09-24 13:00:00,SoilPH,22.88533507528262,Field2,False
6423,2024-09-24 14:00:00,SoilMoisture,64.14443273879439,Field3,False
6424,2024-09-24 15:00:00,SoilPH,81.30568819802106,Field1,False
6425,2024-09-24 16:00:00,Temperature,77.51802252470749,Field1,True
6426,2024-09-24 17:00:00,Light,36.38911876733477,Field4,False
6427,2024-09-24 18:00:00,Light,25.117110491257375,Field1,False
6428,2024-09-24 19:00:00,SoilMoisture,29.443012121310964,Field2,False
6429,2024-09-24 20:00:00,Light,10.114187771395578,Field3,False
6430,2024-09-24 21:00:00,Temperature,81.83468374033377,Field3,True
6431,2024-09-24 22:00:00,SoilMoisture,66.98742835422587,Field4,False
6432,2024-09-24 23:00:00,Temperature,13.96276946348176,Field2,False
6433,2024-09-25 00:00:00,Humidity,10.79280263213922,Field2,False
6434,2024-09-25 01:00:00,Light,73.0531746287477,Field1,False
6435,2024-09-25 02:00:00,Humidity,18.40304343953497,Field3,False
6436,2024-09-25 03:00:00,SoilPH,72.37642676307429,Field4,False
6437,2024-09-25 04:00:00,Humidity,38.34231034487785,Field1,False
6438,2024-09-25 05:00:00,Light,19.589060688636263,Field3,False
6439,2024-09-25 06:00:00,SoilPH,50.20197655015107,Field3,False
6440,2024-09-25 07:00:00,Light,21.63005433597788,Field4,False
6441,2024-09-25 08:00:00,Light,33.677508330468896,Field3,False
6442,2024-09-25 09:00:00,Light,98.70841373025824,Field4,False
6443,2024-09-25 10:00:00,Temperature,38.83109296178248,Field4,False
6444,2024-09-25 11:00:00,Light,5.482495609395288,Field4,False
6445,2024-09-25 12:00:00,SoilPH,38.03713825182447,Field4,False
6446,2024-09-25 13:00:00,SoilPH,61.950175100162696,Field3,False
6447,2024-09-25 14:00:00,SoilMoisture,23.353480471661424,Field4,False
6448,2024-09-25 15:00:00,Light,54.40764757252518,Field1,False
6449,2024-09-25 16:00:00,Temperature,39.90355731942836,Field4,False
6450,2024-09-25 17:00:00,Light,39.66529194069477,Field2,False
6451,2024-09-25 18:00:00,SoilPH,42.40080272819203,Field3,False
6452,2024-09-25 19:00:00,Humidity,27.491533851304904,Field2,False
6453,2024-09-25 20:00:00,Light,32.5336933087805,Field4,False
6454,2024-09-25 21:00:00,Temperature,1.8914697165318684,Field1,False
6455,2024-09-25 22:00:00,SoilPH,20.15642498439229,Field4,False
6456,2024-09-25 23:00:00,Light,26.00089858120788,Field3,False
6457,2024-09-26 00:00:00,SoilMoisture,62.333527611078665,Field3,False
6458,2024-09-26 01:00:00,Humidity,97.9278857887476,Field2,False
6459,2024-09-26 02:00:00,SoilPH,38.60045779168806,Field1,False
6460,2024-09-26 03:00:00,SoilMoisture,76.38087215169452,Field1,False
6461,2024-09-26 04:00:00,SoilPH,25.964153928716023,Field4,False
6462,2024-09-26 05:00:00,Humidity,56.70454951703632,Field2,False
6463,2024-09-26 06:00:00,SoilMoisture,79.32166287515136,Field4,False
6464,2024-09-26 07:00:00,SoilMoisture,10.965706191713554,Field3,False
6465,2024-09-26 08:00:00,Humidity,1.7484484656475563,Field2,False
6466,2024-09-26 09:00:00,Humidity,10.91148932469178,Field3,False
6467,2024-09-26 10:00:00,Humidity,50.17781819284525,Field1,False
6468,2024-09-26 11:00:00,SoilPH,73.3538443458826,Field3,False
6469,2024-09-26 12:00:00,SoilPH,18.48920596236537,Field3,False
